Species Code,Common Name,Scientific Name,In BS Region,In GOA Region,In WC Region,Taxonomically Classifiable,Species Taxonomic ID,Category of Code,Category Merge Mode,Merge In RACEBASE,Life Stage ID,From Length,To Length,Length Units,Is Organic,ITIS ID,Active,Size Class ID,Polycorder Species Code,Commonly Counted,Merge In Extract,Morphic Subcategory
81908,,Cheiraster sp.,,Y,N,Y,255,N,,N,,,,,Y,,Y,,,Y,N,N
81909,Aleutian fragile sea star,Cheiraster sp. A (Clark 2006),,Y,,Y,3414,N,,N,,,,,Y,,Y,,,U,N,N
81910,fragile sea star,Cheiraster dawsoni,Y,Y,Y,Y,1806,N,,N,,,,,Y,,Y,,,Y,N,N
81912,,Nearchaster variabilis,,Y,,Y,2085,N,,N,,,,,Y,,Y,,,Y,N,N
81919,,Nearchaster sp.,Y,Y,Y,Y,654,N,,N,,,,,Y,,Y,,,Y,N,N
81920,,Nearchaster aciculosus,,,Y,Y,2084,N,,N,,,,,Y,,Y,,,Y,N,N
81921,,Nearchaster pedicellaris,,Y,,Y,2086,N,,N,,,,,Y,,Y,,,Y,N,N
81930,,Astronebris tatafilius,,Y,,Y,1954,N,,N,,,,,Y,,Y,,,Y,N,N
82000,,Brisingella pusilla,Y,Y,,Y,1973,N,,N,,,,,Y,,Y,,,Y,N,N
82001,,Brisingella exilis,,,Y,Y,1972,N,,N,,,,,Y,,Y,,,Y,N,N
82002,,Brisingella sp.,Y,Y,Y,Y,201,N,,N,,,,,Y,,Y,,,Y,N,N
82003,brisingid sea star,Brisingidae,Y,Y,Y,Y,2894,N,,N,,,,,Y,,Y,,,U,N,N
82030,,Zoroasteridae,,,Y,Y,1056,N,,N,,,,,Y,,Y,,,Y,N,N
82035,Evermann's seastar,Zoroaster evermanni,,,Y,Y,1589,N,,N,,,,,Y,,Y,,,Y,N,N
82060,,Zoroaster ophiurus,,,Y,Y,2514,N,,N,,,,,Y,,Y,,,Y,N,N
82090,,Myxoderma platyacanthum,,,Y,Y,1685,N,,N,,,,,Y,,Y,,,Y,N,N
82091,,Myxoderma sacculatum,,,Y,Y,1684,N,,N,,,,,Y,,Y,,,Y,N,N
82100,,Anteliaster sp.,,Y,,Y,90,N,,N,,,,,Y,,Y,,,Y,N,N
82101,,Anteliaster nannodes,,Y,,Y,1945,N,,N,,,,,Y,,Y,,,U,N,N
82500,sea urchin unid.,Echinacea,Y,Y,Y,Y,2774,N,,N,,,,,Y,,Y,,,Y,N,N
82510,green sea urchin,Strongylocentrotus droebachiensis,Y,Y,Y,Y,2474,N,,N,,,,,Y,,Y,,,Y,N,N
82511,,Strongylocentrotus sp.,Y,Y,,Y,955,N,,N,,,,,Y,,Y,,,Y,N,N
82515,,Strongylocentrotus echinoides,,Y,,Y,2470,N,,N,,,,,Y,,Y,,,Y,N,N
82520,red sea urchin,Strongylocentrotus franciscanus,Y,Y,Y,Y,2472,N,,N,,,,,Y,,Y,,,Y,N,N
82522,,Strongylocentrotus polyacanthus,,Y,,Y,2473,N,,N,,,,,Y,,Y,,,Y,N,N
82525,purple sea urchin,Strongylocentrotus purpuratus,,Y,Y,Y,2471,N,,N,,,,,Y,,Y,,,Y,N,N
82526,white sea urchin,Strongylocentrotus pallidus,Y,Y,Y,Y,2469,N,,N,,,,,Y,,Y,,,Y,N,N
82527,,Strongylocentrotus sp. A,,Y,,Y,3528,N,,N,,,,,Y,,Y,,,Y,N,N
82528,,Strongylocentrotus sp. B,,Y,,Y,3529,N,,N,,,,,Y,,Y,,,Y,N,N
82530,orange-pink sea urchin,Allocentrotus fragilis,Y,Y,Y,Y,2311,N,,N,,,,,Y,,Y,,,Y,N,N
82535,,Allocentrotus sp.,Y,Y,Y,Y,57,N,,N,,,,,Y,,Y,,,Y,N,N
82650,heart urchin unid.,,Y,Y,Y,Y,2776,N,,N,,,,,Y,,Y,,,Y,N,N
82660,,Brisaster sp.,Y,Y,Y,Y,200,N,,N,,,,,Y,,Y,,,Y,N,N
82670,,Brisaster townsendi,Y,,,Y,1622,N,,N,,,,,Y,,Y,,,Y,N,N
82672,large green heart urchin,,,,Y,Y,2776,N,,N,,,,,Y,,Y,,,Y,N,N
82673,oval heart urchin,,,,Y,Y,2776,N,,N,,,,,Y,,Y,,,Y,N,N
82675,heart urchin,Brisaster latifrons,Y,Y,Y,Y,1621,N,,N,,,,,Y,,Y,,,Y,N,N
82676,,Brisaster owstoni,,Y,,Y,1620,N,,N,,,,,Y,,Y,,,Y,N,N
82680,,Spatangus californicus,,,Y,Y,1732,N,,N,,,,,Y,,Y,,,Y,N,N
82685,,Brissopsis pacifica,,,Y,Y,1796,N,,N,,,,,Y,,Y,,,Y,N,N
82690,,Marginoproctus sp.,Y,Y,Y,Y,598,N,,N,,,,,Y,,Y,,,U,N,N
82691,,Marginoproctus dyakonovi,,Y,,Y,2418,N,,N,,,,,Y,,Y,,,U,N,N
82730,sand dollar unid.,,Y,Y,Y,Y,2776,N,,N,,,,,Y,,Y,,,Y,N,N
82740,parma sand dollar,Echinarachnius parma,Y,Y,,Y,2414,N,,N,,,,,Y,,Y,,,Y,N,N
82741,,Dendraster excentricus,,Y,,Y,1826,N,,N,,,,,Y,,Y,,,U,N,N
82750,crinoid unid.,,Y,Y,Y,Y,3053,N,,N,,,,,Y,,Y,,,Y,N,N
82751,yellow sea lily,Ptilocrinus pinnatus,,Y,,Y,2121,N,,N,,,,,Y,,Y,,,U,N,N
82755,,Heliometra glacialis,,Y,,Y,2530,N,,N,,,,,Y,,Y,,,Y,N,N
82757,Alaskan crinoid,Retiometra alascana,,Y,,Y,2544,N,,N,,,,,Y,,Y,,,Y,N,N
82760,,Florometra sp.,Y,Y,Y,Y,413,N,,N,,,,,Y,,Y,,,Y,N,N
82761,,Florometra acririma,,Y,,Y,1842,N,,N,,,,,Y,,Y,,,Y,N,N
82765,,Florometra inexpectata,,Y,,Y,1844,N,,N,,,,,Y,,Y,,,U,N,N
82770,featherstar crinoid,Florometra serratissima,Y,Y,Y,Y,1845,N,,N,,,,,Y,,Y,,,Y,N,N
82771,common northern feather star,Florometra asperrima,Y,Y,Y,Y,1843,N,,N,,,,,Y,,Y,,,Y,N,N
82772,,Psathyrometra fragilis,,Y,,Y,2379,N,,N,,,,,Y,,Y,,,Y,N,N
82773,,Psathyrometra profundorum,,Y,,Y,2559,N,,N,,,,,Y,,Y,,,U,N,N
82775,dwarf feather star,Fariometra sp.,,Y,,Y,410,N,,N,,,,,Y,,Y,,,U,N,N
83000,brittlestar unid.,Ophiuroidea,Y,Y,Y,Y,2614,N,,N,,,,,Y,,Y,,,U,N,N
83010,,Ophiuridae,Y,,,Y,2798,N,,N,,,,,Y,,Y,,,U,N,N
83020,basketstar,Gorgonocephalus eucnemis,Y,Y,Y,Y,2455,N,,N,,,,,Y,,Y,,,Y,N,N
83021,,Gorgonocephalus sp. cf. arcticus,,Y,,Y,3608,N,,N,,,,,Y,,Y,,,U,N,N
83022,,Gorgonocephalus sp.,Y,Y,,Y,449,N,,N,,,,,Y,,Y,,,U,N,N
83025,,Astrophyton pardalis,,Y,,Y,1956,N,,N,,,,,Y,,Y,,,U,N,N
83055,,Asteronychidae,Y,,,Y,136,N,,N,,,,,Y,,Y,,,Y,N,N
83060,,Asteronyx sp.,Y,Y,,Y,137,N,,N,,,,,Y,,Y,,,Y,N,N
83064,,Asteroschema sp.,,Y,,Y,141,N,,N,,,,,Y,,Y,,,Y,N,N
83065,,Asteroschema sublaeve,,Y,,Y,1783,N,,N,,,,,Y,,Y,,,Y,N,N
83070,serpent sea star,Asteronyx loveni,,Y,,Y,1599,N,,N,,,,,Y,,Y,,,Y,N,N
83075,,Asteronyx longifissa,,,Y,Y,1600,N,,N,,,,,Y,,Y,,,Y,N,N
83080,,Astrochele laevis,,Y,,Y,1782,N,,N,,,,,Y,,Y,,,Y,N,N
83081,,Astrochele sp. A (Clark 2006),,Y,,Y,3385,N,,N,,,,,Y,,Y,,,U,N,N
83090,,Astrochele sp.,,Y,,Y,140,N,,N,,,,,Y,,Y,,,Y,N,N
83310,,Ophiura sp.,Y,Y,,Y,717,N,,N,,,,,Y,,Y,,,Y,N,N
83311,,Ophiura cryptolepis,,Y,,Y,2485,N,,N,,,,,Y,,Y,,,U,N,N
83312,four spined brittle star,Ophiura quadrispina,,Y,,Y,1297,N,,N,,,,,Y,,Y,,,U,N,N
83313,,Ophiura maculata,Y,,,Y,3988,N,,N,,,,,Y,,Y,,,Y,N,N
83319,gray brittle star,Ophiura lutkeni,,Y,,Y,1295,N,,N,,,,,Y,,Y,,,U,N,N
83320,notched brittlestar,Ophiura sarsi,Y,Y,Y,Y,1294,N,,N,,,,,Y,,Y,,,Y,N,N
83336,,Stegophiura nodosa,,Y,,Y,2149,N,,N,,,,,Y,,Y,,,U,N,N
83337,,Amphiophiura sp. A (Clark 2006),,Y,,Y,3551,N,,N,,,,,Y,,Y,,,U,N,N
83338,,Amphiophiura superba,,Y,,Y,2150,N,,N,,,,,Y,,Y,,,U,N,N
83339,,Amphiophiura sp.,,Y,Y,Y,70,N,,N,,,,,Y,,Y,,,Y,N,N
83340,,Stegophiura ponderosa,,Y,,Y,2132,N,,N,,,,,Y,,Y,,,Y,N,N
83341,,Ophiacantha normani,,Y,,Y,2092,N,,N,,,,,Y,,Y,,,U,N,N
83342,,Ophiacantha sp.,,Y,,Y,706,N,,N,,,,,Y,,Y,,,Y,N,N
83343,,Ophiacantha enneactis,,Y,,Y,2094,N,,N,,,,,Y,,Y,,,Y,N,N
83344,,Ophiacantha diplasia,,Y,,Y,2093,N,,N,,,,,Y,,Y,,,Y,N,N
83345,,Ophiacantha cataleimmoida,,Y,,Y,2095,N,,N,,,,,Y,,Y,,,U,N,N
83346,,Ophiacantha sp. cf. rhachophora,,Y,,Y,3694,N,,N,,,,,Y,,Y,,,U,N,N
83347,,Ophiacantha sp. A,,Y,,Y,3491,N,,N,,,,,Y,,Y,,,U,N,N
83348,,Ophiacantha bidentata,,,,Y,3948,N,,N,,,,,Y,,Y,,,Y,N,N
83360,,Ophiopholis sp.,Y,Y,,Y,712,N,,N,,,,,Y,,Y,,,U,N,N
83390,,Ophiopholis longispina,,Y,,Y,2099,N,,N,,,,,Y,,Y,,,U,N,N
83400,ubiquitous brittle star,Ophiopholis aculeata,Y,Y,,Y,2098,N,,N,,,,,Y,,Y,,,U,N,N
83402,,Ophioscolex sp.,,Y,,Y,714,N,,N,,,,,Y,,Y,,,Y,N,N
83403,,Ophioscolex corynetes,,Y,,Y,2100,N,,N,,,,,Y,,Y,,,U,N,N
83405,,Ophiothrix sp.,,Y,,Y,716,N,,N,,,,,Y,,Y,,,Y,N,N
83406,,Ophiothrix spiculata,,Y,,Y,1884,N,,N,,,,,Y,,Y,,,Y,N,N
83407,,Ophiomusium jolliensis,Y,Y,Y,Y,2097,N,,N,,,,,Y,,Y,,,Y,N,N
83408,,Ophiosphalma sp. cf. jolliensis,,Y,,Y,4021,N,,N,,,,,Y,,Y,,,U,N,N
83409,,Ophiomusium sp.,,Y,,Y,711,N,,N,,,,,Y,,Y,,,U,N,N
83411,,Ophiolebes sp.,,Y,,Y,710,N,,N,,,,,Y,,Y,,,Y,N,N
83412,thick spined brittle star,Ophiolebes pachybactra,,Y,,Y,1882,N,,N,,,,,Y,,Y,,,U,N,N
83413,short spined brittle star,Ophiolebes brevispina,,Y,,Y,3695,N,,N,,,,,Y,,Y,,,U,N,N
83414,,Ophiolebes tylota,,Y,,Y,1880,N,,N,,,,,Y,,Y,,,U,N,N
83415,,Ophiolebes paucispina,,Y,,Y,1883,N,,N,,,,,Y,,Y,,,U,N,N
83416,,Ophiolebes sp. A (Clark 2006),,Y,,Y,3495,N,,N,,,,,Y,,Y,,,U,N,N
83417,,Ophiolebes sp. B (Clark 2006),,Y,,Y,3496,N,,N,,,,,Y,,Y,,,U,N,N
83418,,Ophiolebes sp. C (Clark 2006),,Y,,Y,3497,N,,N,,,,,Y,,Y,,,U,N,N
83419,,Ophiolebes sp. D (Clark 2006),,Y,,Y,3493,N,,N,,,,,Y,,Y,,,U,N,N
83420,,Ophiolebes sp. E (Clark 2006),,Y,,Y,3494,N,,N,,,,,Y,,Y,,,U,N,N
83421,,Ophiolebes sp. F (Clark 2006),,Y,,Y,3492,N,,N,,,,,Y,,Y,,,U,N,N
83480,,Ophiomusium lymani,,,Y,Y,2096,N,,N,,,,,Y,,Y,,,Y,N,N
83501,,Astrophiura sp.,,Y,,Y,146,N,,N,,,,,Y,,Y,,,U,N,N
83660,burrowing brittle star unid.,Amphiuridae,,Y,,Y,74,N,,N,,,,,Y,,Y,,,Y,N,N
83661,,Amphiura diomedeae,,N,Y,Y,4127,N,,N,,,,,Y,,Y,,,U,N,N
83700,,Amphiodia rossica,Y,,,Y,1593,N,,N,,,,,Y,,Y,,,Y,N,N
83701,,Amphiodia sp.,,Y,,Y,69,N,,N,,,,,Y,,Y,,,U,N,N
85000,sea cucumber unid.,Holothuroidea,Y,Y,Y,Y,2728,N,,N,,,,,Y,,Y,,,Y,N,N
85010,,Cucumaria japonica,Y,Y,,Y,1633,N,,N,,,,,Y,,Y,,,Y,N,N
85012,,Ocnus sp.,Y,,,Y,3693,N,,N,,,,,Y,,Y,,,U,N,N
85013,,Ocnus glacialis,,,,Y,3918,N,,N,,,,,Y,,Y,,,Y,N,N
85015,,Parastichopus sp.,Y,Y,Y,Y,757,N,,N,,,,,Y,,Y,,,Y,N,N
85016,giant orange cucumber,Parastichopus leukothele,Y,Y,Y,Y,3723,N,,N,,,,,Y,,Y,,,Y,N,N
85020,California sea cucumber,Parastichopus californicus,Y,Y,Y,Y,2373,N,,N,,,,,Y,,Y,,,Y,N,N
85060,,Pseudostichopus sp.,,Y,,Y,838,N,,N,,,,,Y,,Y,,,Y,N,N
85070,sandy sea cucumber,Pseudostichopus mollis,Y,Y,Y,Y,2461,N,,N,,,,,Y,,Y,,,Y,N,N
85080,,Chiridota sp.,,Y,,Y,263,N,,N,,,,,Y,,Y,,,U,N,N
85081,,Chiridota albatrossii,,Y,,Y,2524,N,,N,,,,,Y,,Y,,,U,N,N
85085,,Myriotrochus rinkii,,,,Y,3942,N,,N,,,,,Y,,Y,,,Y,N,N
85110,,Molpadia arenicola,Y,,,Y,1436,N,,N,,,,,Y,,Y,,,Y,N,N
85115,,Molpadia sp.,Y,Y,Y,Y,625,N,,N,,,,,Y,,Y,,,Y,N,N
85120,sweet sea potato,Molpadia intermedia,Y,Y,,Y,1437,N,,N,,,,,Y,,Y,,,Y,N,N
85167,,Eupentacta quinquesemita,,Y,,Y,1835,N,,N,,,,,Y,,Y,,,Y,N,N
85169,crescent sea cucumber,Pentamera lissoplaca,Y,,,Y,1701,N,,N,,,,,Y,,Y,,,Y,N,N
85170,,Pentamera sp.,,Y,Y,Y,771,N,,N,,,,,Y,,Y,,,Y,N,N
85171,,Pentamera sp. A (Clark 2006),,Y,,Y,3500,N,,N,,,,,Y,,Y,,,U,N,N
85175,rattail sea cucumber,Paracaudina chilensis,,,Y,Y,2105,N,,N,,,,,Y,,Y,,,Y,N,N
85180,,Bathyplotes sp.,Y,Y,,Y,173,N,,N,,,,,Y,,Y,,,Y,N,N
85200,,Cucumaria sp.,Y,Y,Y,Y,327,N,,N,,,,,Y,,Y,,,Y,N,N
85201,sea football,Cucumaria fallax,Y,Y,,Y,1632,N,,N,,,,,Y,,Y,,,Y,N,N
85202,,Cucumaria frondosa,,Y,,Y,2526,N,,N,,,,,Y,,Y,,,Y,N,N
85203,cucumarid sea cucumbers,Cucumariidae,Y,Y,N,Y,2997,N,,N,,,,,Y,,Y,,,Y,N,N
85205,,Apostichopus japonicus,Y,Y,,Y,1734,N,,N,,,,,Y,,Y,,,Y,N,N
85209,,Psolidae,,Y,,Y,840,N,,N,,,,,Y,,Y,,,Y,N,N
85210,,Psolus sp.,Y,Y,Y,Y,842,N,,N,,,,,Y,,Y,,,Y,N,N
85211,,Psolus phantapus,,Y,,Y,1175,N,,N,,,,,Y,,Y,,,U,N,N
85212,,Psolus chitonoides,,Y,,Y,1177,N,,N,,,,,Y,,Y,,,U,N,N
85213,,Psolus sp. A (Clark 2006),,Y,,Y,3507,N,,N,,,,,Y,,Y,,,U,N,N
85219,brownscaled sea cucumber,Psolus fabricii,,Y,,Y,1173,N,,N,,,,,Y,,Y,,,Y,N,N
85220,whitescaled sea cucumber,Psolus squamatus,Y,,,Y,1176,N,,N,,,,,Y,,Y,,,Y,N,N
85221,,Psolus peroni,,Y,,Y,1172,N,,N,,,,,Y,,Y,,,U,N,N
85222,,Psolus japonicus,,Y,,Y,1174,N,,N,,,,,Y,,Y,,,Y,N,N
85224,,Psolidium bullatum,,Y,,Y,3737,N,,N,,,,,Y,,Y,,,Y,N,N
85260,,Thylonidium sp.,,Y,,Y,1002,N,,N,,,,,Y,,Y,,,U,N,N
85269,,Pannychia sp.,Y,Y,,Y,739,N,,N,,,,,Y,,Y,,,Y,N,N
85270,deep sea papillate cucumber,Pannychia moseleyi,Y,Y,Y,Y,1693,N,,N,,,,,Y,,Y,,,Y,N,N
85287,,Synallactes sp. A (Clark 2006),,Y,,Y,3536,N,,N,,,,,Y,,Y,,,U,N,N
85289,,Synallactes sp.,Y,Y,,Y,971,N,,N,,,,,Y,,Y,,,U,N,N
85290,,Synallactes challengeri,,Y,,Y,2134,N,,N,,,,,Y,,Y,,,Y,N,N
85310,swimming sea cucumber,Paelopatides confundens,,Y,,Y,2277,N,,N,,,,,Y,,Y,,,U,N,N
85410,,Scotoplanes theeli,,,Y,Y,2131,N,,N,,,,,Y,,Y,,,Y,N,N
85411,,Scotoplanes sp.,,Y,,Y,903,N,,N,,,,,Y,,Y,,,U,N,N
91000,sponge unid.,Porifera,Y,Y,Y,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91002,hairy lemon sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91005,vase sponge unid.,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91010,,Demospongiae,Y,,,Y,344,N,,N,,,,,Y,,Y,,,U,N,N
91014,,Haliclona sp.,,Y,,Y,3911,N,,N,,,,,Y,,Y,,,N,N,N
91015,,Suberites sp.,Y,Y,,Y,966,N,,N,,,,,Y,,Y,,,U,N,N
91016,,Suberites ficus,Y,Y,,Y,1746,N,,N,,,,,Y,,Y,,,U,N,N
91017,wax sponge,Suberites sp. A (Clark 2006),,Y,,Y,3534,N,,N,,,,,Y,,Y,,,U,N,N
91018,peach sponge,Pseudosuberites montiniger,,Y,,Y,3859,N,,N,,,,,Y,,Y,,,N,N,N
91019,stinky sponge,Suberites montalbidus,Y,,,Y,4016,N,,N,,,,,Y,,Y,,,N,N,N
91020,hermit sponge,Suberites domuncula,Y,,,Y,1747,N,,N,,,,,Y,,Y,,,U,N,N
91030,clay pipe sponge,Aphrocallistes vastus,Y,Y,Y,Y,2402,N,,N,,,,,Y,,Y,,,U,N,N
91031,white claypipe sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91035,goblet sponge,Heterochone calyx,Y,Y,Y,Y,3615,N,,N,,,,,Y,,Y,,,U,N,N
91036,crusty tube sponge,Heterochone tenera,,Y,,Y,3614,N,,N,,,,,Y,,Y,,,N,N,N
91038,,Phakellia sp.,,Y,,Y,779,N,,N,,,,,Y,,Y,,,U,N,N
91039,,Mycale sp.,Y,Y,,Y,637,N,,N,,,,,Y,,Y,,,U,N,N
91040,tree sponge,Mycale loveni,Y,Y,Y,Y,1165,N,,N,,,,,Y,,Y,,,U,N,N
91041,red mycale,Mycale sp. A (Clark 2006),,Y,,Y,3473,N,,N,,,,,Y,,Y,,,U,N,N
91042,smooth scallop sponge,Mycale adhaerens,Y,Y,Y,Y,3655,N,,N,,,,,Y,,Y,,,N,N,N
91044,,Geodiidae,,Y,,Y,3068,N,,N,,,,,Y,,Y,,,U,N,N
91045,ginseng sponge,Coelosphaeridae,,Y,,Y,3443,N,,N,,,,,Y,,Y,,,U,N,N
91046,soccer ball sponge,Geodia mesotriaena,,Y,,Y,1143,N,,N,,,,,Y,,Y,,,U,N,N
91047,,Geodia sp.,,Y,,Y,429,N,,N,,,,,Y,,Y,,,U,N,N
91048,,Acanthascus sp.,,Y,,Y,17,N,,N,,,,,Y,,Y,,,U,N,N
91049,,Halichondria sp.,Y,Y,,Y,457,N,,N,,,,,Y,,Y,,,U,N,N
91050,barrel sponge,Halichondria panicea,Y,Y,,Y,2220,N,,N,,,,,Y,,Y,,,U,N,N
91051,neon yellow vase sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91052,spiny vase sponge,Leucandra heathi,,,Y,Y,1662,N,,N,,,,,Y,,Y,,,U,N,N
91053,cloud sponge,Rhabdocalyptus sp.,,Y,,Y,868,N,,N,,,,,Y,,Y,,,U,N,N
91054,lampshade sponge,Mycale bellabellensis,,Y,,Y,1166,N,,N,,,,,Y,,Y,,,U,N,N
91055,brain sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91056,funnel sponge,,Y,N,N,Y,819,N,,N,,,,,Y,,Y,,,N,N,N
91057,scapula sponge,Stelodoryx oxeata,,Y,,Y,4092,N,,N,,,,,Y,,Y,,,N,N,N
91059,cat-o-nine-tails sponge,Semisuberites cribrosa,,Y,,Y,1702,N,,N,,,,,Y,,Y,,,N,N,N
91060,scallop sponge,Myxilla incrustans,Y,Y,,Y,2482,N,,N,,,,,Y,,Y,,,U,N,N
91061,sulfur sponge,Myxilla lacunosa,,Y,,Y,3681,N,,N,,,,,Y,,Y,,,U,N,N
91062,soft brown sponge,Myxilla brunnea,,Y,,Y,3682,N,,N,,,,,Y,,Y,,,U,N,N
91063,hat sponge,Echinoclathria beringensis,Y,Y,,Y,4051,N,,N,,,,,Y,,Y,,,N,N,N
91064,firm finger sponge,Axinella blanca,,Y,,Y,4050,N,,N,,,,,Y,,Y,,,N,N,N
91065,mushroom sponge,Pachastrellidae sp. 1,,Y,,Y,3702,N,,N,,,,,Y,,Y,,,U,N,N
91066,spud sponge,Histodermella kagigunensis,,Y,,Y,3445,N,,N,,,,,Y,,Y,,,N,N,N
91067,club sponge,Tedania kagalaskai,,Y,,Y,4090,N,,N,,,,,Y,,Y,,,N,N,N
91068,yellow leafy sponge,Monanchora pulchra,,Y,,Y,4106,N,,N,,,,,Y,,Y,,,N,N,N
91069,ball sponge,Tethya sp.,,Y,,Y,992,N,,N,,,,,Y,,Y,,,U,N,N
91070,fiberoptic sponge,Hyalonema sp.,,Y,Y,Y,3624,N,,N,,,,,Y,,Y,,,U,N,N
91071,staghorn sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91072,orange ball sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91073,,Leucosolenia sp.,Y,Y,,Y,548,N,,N,,,,,Y,,Y,,,U,N,N
91074,,Polymastia sp.,,Y,,Y,812,N,,N,,,,,Y,,Y,,,U,N,N
91075,orange nipple-ball sponge,Polymastia pacifica,,Y,,Y,1901,N,,N,,,,,Y,,Y,,,U,N,N
91076,orange sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91077,yellow bowl sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91078,black-orange spud sponge,Polymastia pachymastia,,Y,,Y,1902,N,,N,,,,,Y,,Y,,,U,N,N
91079,black papillate sponge,,,Y,,Y,,N,,N,,,,,Y,,Y,,,N,N,N
91080,yellow green papillate sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,N,N,N
91081,yellow papillate sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91082,orange nipple ball sponge,Polymastia sp. B (Clark 2006),,Y,,Y,3505,N,,N,,,,,Y,,Y,,,U,N,N
91083,orange encrusting sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91084,firm yellow green sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91085,hairy vase sponge,Leucandra sp. A (Clark 2006),,Y,,Y,3464,N,,N,,,,,Y,,Y,,,U,N,N
91086,trumpet sponge,Mycale carlilei,,Y,,Y,4054,N,,N,,,,,Y,,Y,,,N,N,N
91087,,Leucandra tuba,,Y,,Y,4080,N,,N,,,,,Y,,Y,,,N,N,N
91088,soft finger sponge,Neoesperiopsis rigida,,Y,,Y,2420,N,,N,,,,,Y,,Y,,,U,N,N
91089,rough hat sponge,Cladocroce attu,,Y,,Y,4116,N,,N,,,,,Y,,Y,,,N,N,N
91090,orange papillate sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91091,,Neoesperiopsis sp.,,Y,,Y,661,N,,N,,,,,Y,,Y,,,U,N,N
91092,cheesestick sponge,Esperiopsis flagrum,,Y,,Y,3671,N,,N,,,,,Y,,Y,,,U,N,N
91093,,Neoesperiopsis digitata,Y,Y,,Y,2421,N,,N,,,,,Y,,Y,,,U,N,N
91096,slimy antler sponge,,,Y,,Y,819,N,,N,,,,,Y,,Y,,,U,N,N
91097,,Leucandra sp.,,Y,,Y,547,N,,N,,,,,Y,,Y,,,U,N,N
91098,,Myxilla pedunculata,,Y,Y,Y,4053,N,,N,,,,,Y,,Y,,,N,N,N
91100,pita sponge,Geodia starki,,Y,,Y,4091,N,,N,,,,,Y,,Y,,,N,N,N
91101,,Phorbas paucistylifer,,Y,,Y,4066,N,,N,,,,,Y,,Y,,,N,N,N
91102,yellow ball sponge,Inflatella globosa,N,Y,N,Y,4085,N,,N,,,,,Y,,Y,,,N,N,N
91105,stone sponge,Stelletta sp.,,Y,Y,Y,3762,N,,N,,,,,Y,,Y,,,U,N,N
91109,cotton ball sponge,Amphilectus lobatus,,Y,Y,Y,4138,N,,N,,,,,Y,,Y,,,N,N,N
91110,Flugel's nippled sponge,Polymastia fluegeli,,Y,,Y,3746,N,,N,,,,,Y,,Y,,,U,N,N
91111,long nippled sponge,Polymastia robusta,,Y,,Y,3732,N,,N,,,,,Y,,Y,,,U,N,N
91112,pale mammilated sponge,Weberella bursa,Y,Y,,Y,3792,N,,N,,,,,Y,,Y,,,U,N,N
91113,prolific nipple sponge,Polymastia sp. A (Clark 2006),,Y,,Y,3506,N,,N,,,,,Y,,Y,,,U,N,N
91114,red nipple sponge,Polymastia sp. C (Clark 2006),,Y,,Y,3504,N,,N,,,,,Y,,Y,,,U,N,N
91120,fuzzy cratered sponge,Vulcanella sp. 1,,Y,,Y,3790,N,,N,,,,,Y,,Y,,,U,N,N
91121,,Vulcanella sp.,Y,Y,,Y,3789,N,,N,,,,,Y,,Y,,,U,N,N
91125,two nipple sponge,Tentorium semisuberites,,Y,,Y,3772,N,,N,,,,,Y,,Y,,,U,N,N
91127,,Craniella villosa,,Y,,Y,3660,N,,N,,,,,Y,,Y,,,U,N,N
91201,hairy urn sponge,Sycon compactum,Y,Y,,Y,3750,N,,N,,,,,Y,,Y,,,U,N,N
91210,stalked ball sponge,Oscarella lobularis,,Y,,Y,3699,N,,N,,,,,Y,,Y,,,U,N,N
91211,slender stalked sponge,Stylocordyla borealis,Y,Y,,Y,3770,N,,N,,,,,Y,,Y,,,N,N,N
91212,,Stylocordyla eous,,Y,,Y,3769,N,,N,,,,,Y,,Y,,,N,N,N
91213,lollypop sponge,Stylocordyla sp.,,Y,,Y,3768,N,,N,,,,,Y,,Y,,,N,N,N
91215,white convoluted sponge,Plakina tanaga,,Y,,Y,3729,N,,N,,,,,Y,,Y,,,U,N,N
91217,red convoluted sponge,Plakina atka,Y,Y,Y,Y,4081,N,,N,,,,,Y,,Y,,,N,N,N
91220,rough bread crumb sponge,Tedania dirhaphis,,Y,,Y,4099,N,,N,,,,,Y,,Y,,,N,N,N
